@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 28\nSize of the tree: 55\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

train_best,3,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.173,160,40,36,4,0,90,10,0,0.888889,0.161111,0.273667,89.506173,91.222455,132.877124,94.912968,37.964156,3.321928,2.372824,0.949104,37.964156,0.949104,1142.834977,1,4,0.055556,2,0.944444,34,0,0,0.666667,1,0.8,1,0.9,0.011111,0.988889,0.1,0.913333,0.9,0.89746,0.982639,3.79,0.021,1.107607,0.0156,982808,693374,197138,?,?,?,?
train_best,3,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.173,160,40,35,5,0,87.5,12.5,0,0.861111,0.162667,0.276566,90.37037,92.188749,132.877124,99.141786,33.735337,3.321928,2.478545,0.843383,35.883838,0.897096,1080.211157,1,4,0.027778,1,0.972222,35,0,0,0.8,1,0.888889,0.986111,0.875,0.013889,0.986111,0.125,0.893333,0.875,0.872063,0.945833,2.945,0.019,1.201208,0.0156,982028,693098,197414,?,?,?,?
train_best,3,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.173,160,40,36,4,0,90,10,0,0.888889,0.161556,0.274514,89.753086,91.50472,132.877124,1165.480008,-1032.602884,3.321928,29.137,-25.815072,37.923184,0.94808,1141.601604,1,4,0,0,1,36,0,0,1,1,1,1,0.9,0.011111,0.988889,0.1,0.937143,0.9,0.904473,0.971528,3.167,0.018,1.092007,0.0156,982652,693086,197426,?,?,?,?
train_best,3,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.173,160,40,38,2,0,95,5,0,0.944444,0.160556,0.272723,89.197531,90.907632,132.877124,93.895046,38.982078,3.321928,2.347376,0.974552,38.982078,0.974552,1173.47748,0.75,3,0,0,1,36,0.25,1,1,0.75,0.857143,0.871528,0.95,0.005556,0.994444,0.05,0.96,0.95,0.949206,0.982639,3.024,0.018,1.201208,0.0156,979676,690074,200438,?,?,?,?
train_best,3,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.173,160,40,36,4,0,90,10,0,0.888889,0.161889,0.275215,89.938272,91.738281,132.877124,1166.15808,-1033.280956,3.321928,29.153952,-25.832024,37.245112,0.931128,1121.189605,1,4,0.055556,2,0.944444,34,0,0,0.666667,1,0.8,0.986111,0.9,0.011111,0.988889,0.1,0.926667,0.9,0.900635,0.954167,3.093,0.018,1.170007,0.0156,982580,693062,197450,?,?,?,?
train_best,4,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,34,6,0,85,15,0,0.833333,0.162222,0.275712,90.123457,91.904107,132.877124,97.597466,35.279658,3.321928,2.439937,0.881991,36.344648,0.908616,1094.082928,0.75,3,0,0,1,36,0.25,1,1,0.75,0.857143,0.979167,0.85,0.016667,0.983333,0.15,0.886667,0.85,0.848254,0.947917,2.965,0.018,1.185608,0.0156,984608,695330,195182,?,?,?,?
train_best,4,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,36,4,0,90,10,0,0.888889,0.161556,0.274627,89.753086,91.54219,132.877124,96.427541,36.449583,3.321928,2.410689,0.91124,37.533093,0.938327,1129.85869,1,4,0,0,1,36,0,0,1,1,1,1,0.9,0.011111,0.988889,0.1,0.92,0.9,0.896825,0.952431,3.085,0.019,1.123207,0.0312,980564,690890,199622,?,?,?,?
train_best,4,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,37,3,0,92.5,7.5,0,0.916667,0.161,0.273455,89.444444,91.151752,132.877124,94.632011,38.245112,3.321928,2.3658,0.956128,38.245112,0.956128,1151.292605,0.75,3,0.027778,1,0.972222,35,0.25,1,0.75,0.75,0.75,0.913194,0.925,0.008333,0.991667,0.075,0.935,0.925,0.924206,0.980208,2.916,0.018,1.029607,0.0156,979376,690050,200462,?,?,?,?
train_best,4,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,33,7,0,82.5,17.5,0,0.805556,0.162444,0.276218,90.246914,92.072614,132.877124,1167.152681,-1034.275557,3.321928,29.178817,-25.856889,36.402735,0.910068,1095.831506,0.75,3,0.055556,2,0.944444,34,0.25,1,0.6,0.75,0.666667,0.909722,0.825,0.019444,0.980556,0.175,0.85,0.825,0.809048,0.942708,3.037,0.018,0.967206,0.0156,982112,692954,197558,?,?,?,?
train_best,4,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,36,4,0,90,10,0,0.888889,0.161889,0.275152,89.938272,91.717345,132.877124,1166.035223,-1033.1581,3.321928,29.150881,-25.828952,37.367969,0.934199,1124.887962,1,4,0.027778,1,0.972222,35,0,0,0.8,1,0.888889,1,0.9,0.011111,0.988889,0.1,0.937143,0.9,0.899711,0.961806,2.956,0.018,1.216808,0.0156,982880,693470,197042,?,?,?,?
train_best,5,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,36,4,0,90,10,0,0.888889,0.161778,0.275085,89.876543,91.694908,132.877124,96.819858,36.057266,3.321928,2.420496,0.901432,37.140776,0.928519,1118.048759,1,4,0,0,1,36,0,0,1,1,1,1,0.9,0.011111,0.988889,0.1,0.933333,0.9,0.898095,0.961806,3.113,0.017,1.154407,0.0156,982004,692522,197990,?,?,?,?
train_best,5,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,37,3,0,92.5,7.5,0,0.916667,0.161222,0.273807,89.567901,91.269059,132.877124,95.012503,37.864621,3.321928,2.375313,0.946616,37.864621,0.946616,1139.838655,0.75,3,0.027778,1,0.972222,35,0.25,1,0.75,0.75,0.75,0.888889,0.925,0.008333,0.991667,0.075,0.935,0.925,0.919444,0.966667,2.977,0.018,1.154407,0.0156,981728,692570,197942,?,?,?,?
train_best,5,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,39,1,0,97.5,2.5,0,0.972222,0.160333,0.272234,89.074074,90.74452,132.877124,93.462086,39.415037,3.321928,2.336552,0.985376,39.415037,0.985376,1186.510857,1,4,0,0,1,36,0,0,1,1,1,1,0.975,0.002778,0.997222,0.025,0.98,0.975,0.974603,0.996181,3.094,0.017,1.170007,0.0156,981572,691970,198542,?,?,?,?
train_best,5,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,35,5,0,87.5,12.5,0,0.861111,0.162667,0.276638,90.37037,92.212553,132.877124,2237.350725,-2104.473601,3.321928,55.933768,-52.61184,36.578536,0.914463,1101.12366,1,4,0.027778,1,0.972222,35,0,0,0.8,1,0.888889,0.986111,0.875,0.013889,0.986111,0.125,0.901667,0.875,0.875635,0.940972,2.926,0.017,1.092007,0.0156,982316,692918,197594,?,?,?,?
train_best,5,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,36,4,0,90,10,0,0.888889,0.161667,0.274739,89.814815,91.579644,132.877124,96.234896,36.642228,3.321928,2.405872,0.916056,37.174723,0.929368,1119.070675,1,4,0.055556,2,0.944444,34,0,0,0.666667,1,0.8,0.986111,0.9,0.011111,0.988889,0.1,0.933333,0.9,0.902857,0.965625,3.149,0.017,1.154407,0.0156,981788,692714,197798,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',1,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,35,5,0,87.5,12.5,0,0.861111,0.161222,0.274109,89.567901,91.369702,132.877124,95.334431,37.542692,3.321928,2.383361,0.938567,38.075187,0.95188,1146.177353,0.75,3,0,0,1,36,0.25,1,1,0.75,0.857143,0.954861,0.875,0.013889,0.986111,0.125,0.913333,0.875,0.87746,0.973264,1.8,0.002,0.358802,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',1,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,33,7,0,82.5,17.5,0,0.805556,0.163111,0.277595,90.617284,92.531832,132.877124,1169.053145,-1036.176021,3.321928,29.226329,-25.904401,35.433558,0.885839,1066.656369,0.5,2,0,0,1,36,0.5,2,1,0.5,0.666667,0.864583,0.825,0.019444,0.980556,0.175,0.89,0.825,0.826984,0.924306,1.91,0.002,0.405603,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',1,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,34,6,0,85,15,0,0.833333,0.162,0.275457,90,91.818991,132.877124,97.844206,35.032917,3.321928,2.446105,0.875823,37.083261,0.927082,1116.317384,1,4,0.027778,1,0.972222,35,0,0,0.8,1,0.888889,0.986111,0.85,0.016667,0.983333,0.15,0.871667,0.85,0.85246,0.952431,1.819,0.002,0.421203,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',1,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,33,7,0,82.5,17.5,0,0.805556,0.161889,0.275251,89.938272,91.750242,132.877124,96.474609,36.402515,3.321928,2.411865,0.910063,36.93501,0.923375,1111.854585,0.5,2,0,0,1,36,0.5,2,1,0.5,0.666667,0.958333,0.825,0.019444,0.980556,0.175,0.88,0.825,0.824603,0.959375,2.006,0.002,0.421203,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',1,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,30,10,0,75,25,0,0.722222,0.161778,0.275215,89.876543,91.738281,132.877124,95.832381,37.044743,3.321928,2.39581,0.926119,37.044743,0.926119,1115.157878,1,4,0.055556,2,0.944444,34,0,0,0.666667,1,0.8,0.972222,0.75,0.027778,0.972222,0.25,0.848333,0.75,0.764524,0.960764,1.824,0.002,0.421203,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',2,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,30,10,0,75,25,0,0.722222,0.162222,0.275847,90.123457,91.948873,132.877124,96.592067,36.285057,3.321928,2.414802,0.907126,36.285057,0.907126,1092.28906,1,4,0,0,1,36,0,0,1,1,1,1,0.75,0.027778,0.972222,0.25,0.79881,0.75,0.754394,0.942361,1.919,0.002,0.405603,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',2,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,33,7,0,82.5,17.5,0,0.805556,0.161222,0.274136,89.567901,91.37871,132.877124,94.837179,38.039945,3.321928,2.370929,0.950999,38.039945,0.950999,1145.116438,1,4,0,0,1,36,0,0,1,1,1,1,0.825,0.019444,0.980556,0.175,0.868333,0.825,0.825476,0.971528,1.919,0.002,0.296402,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',2,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,34,6,0,85,15,0,0.833333,0.162556,0.276513,90.308642,92.170892,132.877124,1167.590439,-1034.713315,3.321928,29.189761,-25.867833,36.345249,0.908631,1094.10102,0.5,2,0,0,1,36,0.5,2,1,0.5,0.666667,0.923611,0.85,0.016667,0.983333,0.15,0.916667,0.85,0.851429,0.939236,1.914,0.002,0.436803,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',2,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,33,7,0,82.5,17.5,0,0.805556,0.162222,0.2759,90.123457,91.966774,132.877124,1166.492531,-1033.615407,3.321928,29.162313,-25.840385,36.910662,0.922767,1111.121632,0.75,3,0,0,1,36,0.25,1,1,0.75,0.857143,0.934028,0.825,0.019444,0.980556,0.175,0.899444,0.825,0.834951,0.950694,1.809,0.002,0.312002,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',2,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,33,7,0,82.5,17.5,0,0.805556,0.161778,0.275161,89.876543,91.720336,132.877124,96.481636,36.395487,3.321928,2.412041,0.909887,37.080206,0.927005,1116.225412,0.75,3,0.027778,1,0.972222,35,0.25,1,0.75,0.75,0.75,0.975694,0.825,0.019444,0.980556,0.175,0.891667,0.825,0.83119,0.951389,2.003,0.002,0.358802,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',3,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,33,7,0,82.5,17.5,0,0.805556,0.161444,0.274492,89.691358,91.497225,132.877124,95.252217,37.624907,3.321928,2.381305,0.940623,37.624907,0.940623,1132.622564,1,4,0,0,1,36,0,0,1,1,1,1,0.825,0.019444,0.980556,0.175,0.872143,0.825,0.827092,0.970486,1.82,0.002,0.421203,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',3,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,30,10,0,75,25,0,0.722222,0.163444,0.27812,90.802469,92.706596,132.877124,100.147883,32.729241,3.321928,2.503697,0.818231,34.345246,0.858631,1033.894936,0.75,3,0.027778,1,0.972222,35,0.25,1,0.75,0.75,0.75,0.916667,0.75,0.027778,0.972222,0.25,0.822857,0.75,0.758196,0.9125,1.813,0.003,0.436803,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',3,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,31,9,0,77.5,22.5,0,0.75,0.162667,0.276629,90.37037,92.209578,132.877124,99.107241,33.769883,3.321928,2.477681,0.844247,35.820226,0.895506,1078.29626,0.75,3,0.027778,1,0.972222,35,0.25,1,0.75,0.75,0.75,0.96875,0.775,0.025,0.975,0.225,0.836111,0.775,0.781777,0.938542,1.929,0.002,0.421203,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',3,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,32,8,0,80,20,0,0.777778,0.161889,0.275358,89.938272,91.786117,132.877124,96.129961,36.747163,3.321928,2.403249,0.918679,36.747163,0.918679,1106.19983,0.25,1,0,0,1,36,0.75,3,1,0.25,0.4,0.795139,0.8,0.022222,0.977778,0.2,0.853333,0.8,0.785714,0.947917,1.828,0.002,0.390003,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',3,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1731,160,40,33,7,0,82.5,17.5,0,0.805556,0.162889,0.277079,90.493827,92.359707,132.877124,1168.345927,-1035.468803,3.321928,29.208648,-25.88672,35.589761,0.889744,1071.35855,1,4,0.027778,1,0.972222,35,0,0,0.8,1,0.888889,0.986111,0.825,0.019444,0.980556,0.175,0.863333,0.825,0.817937,0.934375,1.952,0.002,0.374402,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',4,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1732,160,40,31,9,0,77.5,22.5,0,0.75,0.162667,0.276749,90.37037,92.249736,132.877124,98.247418,34.629705,3.321928,2.456185,0.865743,35.713216,0.89283,1075.074914,0.75,3,0,0,1,36,0.25,1,1,0.75,0.857143,0.951389,0.775,0.025,0.975,0.225,0.859444,0.775,0.790507,0.94375,1.918,0.002,0.405603,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',4,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1732,160,40,35,5,0,87.5,12.5,0,0.861111,0.161667,0.274856,89.814815,91.618581,132.877124,96.089319,36.787805,3.321928,2.402233,0.919695,37.092251,0.927306,1116.588013,0.75,3,0,0,1,36,0.25,1,1,0.75,0.857143,0.965278,0.875,0.013889,0.986111,0.125,0.907143,0.875,0.87987,0.961111,2.169,0.002,0.421203,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',4,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1732,160,40,35,5,0,87.5,12.5,0,0.861111,0.161889,0.27534,89.938272,91.780139,132.877124,96.749469,36.127655,3.321928,2.418737,0.903191,36.812373,0.920309,1108.162848,0.75,3,0,0,1,36,0.25,1,1,0.75,0.857143,0.944444,0.875,0.013889,0.986111,0.125,0.912143,0.875,0.874711,0.959375,2.005,0.001,0.514803,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',4,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1732,160,40,31,9,0,77.5,22.5,0,0.75,0.164333,0.279726,91.296296,93.242166,132.877124,2240.708497,-2107.831373,3.321928,56.017712,-52.695784,33.753259,0.843831,1016.074353,0.75,3,0.027778,1,0.972222,35,0.25,1,0.75,0.75,0.75,0.944444,0.775,0.025,0.975,0.225,0.81119,0.775,0.761609,0.897917,2.012,0.002,0.358802,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',4,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1732,160,40,30,10,0,75,25,0,0.722222,0.164,0.279073,91.111111,93.024179,132.877124,1170.785313,-1037.908189,3.321928,29.269633,-25.947705,33.853613,0.84634,1019.095302,1,4,0.055556,2,0.944444,34,0,0,0.666667,1,0.8,1,0.75,0.027778,0.972222,0.25,0.826667,0.75,0.757143,0.930556,1.814,0.002,0.312002,0,155590,76886,24350,?,?,?,?
'train_clean-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1',5,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.0010 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20111116.1732,160,40,34,6,0,85,15,0,0.833333,0.161889,0.275282,89.938272,91.760707,132.877124,97.896674,34.98045,3.321928,2.447417,0.874511,37.183016,0.929575,1119.320326,1,4,0,0,1,36,0,0,1,1,1,1,0.85,0.016667,0.983333,0.15,0.91,0.85,0.852381,0.955903,1.918,0.002,0.343202,0,155590,76886,24350,?,?,?,?
